ID,PearsonCorr,BVol,GVol,WVol,ThicknessSum
3620350,0.810386,1542170,493835,463409,1188070
3620421,0.806738,1571820,514694,475064,1370150
3620498,0.764056,1452380,482952,451207,1200480
3620905,0.823422,1256980,425406,361046,1135090
3620939,0.797443,1299600,440506,375664,1219550
3621297,0.795431,1456760,455879,473513,1019680
3621315,0.827312,1327070,462667,424700,1176210
3621466,0.806797,1409470,471126,421377,1240520
3621521,0.773323,1352510,425233,422322,993000
3621985,0.838401,1544110,539450,466514,1521050
3622095,0.829684,1369200,465571,454134,1251420
3622411,0.789802,1283260,406935,388573,927541
3622741,0.789271,1241080,422290,365005,1160380
3623090,0.827356,1229900,411101,386158,1079910
3623276,0.820863,1453600,495065,412356,1359250
3624461,0.775659,1245470,411955,359721,1035150
3624849,0.827452,1344400,462973,432828,1257530
3625128,0.821959,1360710,460533,409670,1238340
3625230,0.825874,1346610,454852,419395,1206170
3625475,0.768700,1249600,378824,384150,850159
3625782,0.820371,1324870,447284,380762,1205360
3625837,0.776721,1380820,452798,425076,1102090
3626178,0.814818,1634590,547512,490795,1502360
3626685,0.773767,1376850,450332,426403,1132200
3627025,0.791279,1476810,489280,424191,1311270
3627494,0.831965,1285120,455958,391738,1265920
3627790,0.832271,1480790,501418,453501,1428840
3627973,0.820310,1281570,424843,370431,1110710
3628324,0.814819,1339170,456637,370142,1232770
3628375,0.798369,1426920,484587,383444,1282060
3628605,0.772550,1355450,414098,417623,935458
3630486,0.826781,1343590,456083,380360,1233160
3630791,0.793797,1221260,387050,331220,948192
3631479,0.801526,1389660,456134,393129,1127010
3631488,0.846424,1384840,475889,412249,1330600
3631887,0.807099,1412000,454430,436072,1151700
3632695,0.843507,1528410,550435,452134,1680920
3632749,0.804952,1483850,471673,432028,1205980
3632864,0.801653,1595360,527300,473747,1533510
3632896,0.804991,1404000,440775,455216,1090100
3633351,0.779474,1554270,512180,474740,1354910
3633492,0.802115,1753710,552734,528837,1386530
3633776,0.772262,1589970,508928,493631,1304420
3633783,0.812424,1216170,405397,353756,983027
3634659,0.826919,1617860,562291,487460,1607060
3634991,0.775442,1308700,418961,388978,994401
3635417,0.805388,1299320,410998,393416,967700
3635859,0.801593,1228620,419127,373061,1141380
3635868,0.815508,1544280,494964,485002,1253050
3635990,0.798595,1316930,437148,392471,1176770
3636374,0.830703,1241960,446450,387068,1243840
3636426,0.834480,1235840,431590,352462,1159630
3637058,0.799880,1473280,491219,423732,1298320
3637719,0.775105,1462030,479063,437160,1235950
3637939,0.800138,1715940,562801,529784,1483450
3638483,0.769420,1204020,389351,371000,971443
3638898,0.832365,1389120,474447,424978,1303920
3639357,0.840529,1547820,519097,439037,1412130
3639459,0.810960,1499550,509090,424303,1338210
3639600,0.773406,1484320,470301,446586,1085320
3639790,0.796115,1447360,441199,458802,1004390
3642104,0.807304,1246490,396553,379435,949028
3642170,0.800295,1459000,465822,473481,1129710
3643403,0.816604,1439240,472174,445735,1221540
3643509,0.812698,1279660,432587,375635,1044680
3643706,0.798356,1299180,434143,379356,1176210
3643853,0.775782,1445760,477208,449945,1252760
3645022,0.776154,1335650,434191,391320,1016310
3645457,0.804144,1266750,430326,374845,1175140
3645854,0.775877,1303620,411978,402378,918905
3646052,0.793991,1300960,410834,391654,990173
3646147,0.827314,1363070,458203,409926,1228340
3646186,0.796259,1430860,467821,454900,1110780
3646379,0.837240,1652670,580745,504708,1690800
3646663,0.809970,1308850,423104,386618,1072360
3647088,0.830458,1337920,451624,376556,1289600
3647199,0.822676,1578020,555785,484945,1617440
3647859,0.770490,1306170,419710,387003,1081020
3648188,0.824057,1286100,438907,378919,1223060
3648669,0.820054,1583290,524864,523126,1431760
3648726,0.811336,1407780,450020,416344,1219900
3648809,0.773159,1488180,478709,473588,1238830
3649407,0.805796,1584540,495888,492042,1193530
3649898,0.767623,1440220,466994,440922,1193120
3649993,0.763528,1519610,481169,475952,1177280
3650300,0.837257,1353440,450945,376300,1185780
3650698,0.795006,1355770,434593,390773,1005750
3650827,0.797684,1382860,408734,441696,932264
3650839,0.789997,1431880,468940,453325,1228100
3650907,0.778560,1380820,444716,429596,1161590
3651344,0.798221,1361010,448920,419933,1083050
3651696,0.777639,1577320,508971,479358,1313880
3651727,0.801304,1304650,430862,383136,1095860
3651766,0.792563,1156590,379531,357508,958251
3652159,0.816831,1293640,421991,382821,1106620
3652244,0.829707,1317370,451094,390077,1224070
3653630,0.828014,1359480,482663,402631,1417450
3653677,0.826505,1507190,526389,408794,1433270
3653831,0.814871,1358840,434167,416442,1081450
3654147,0.812269,1701370,569089,601662,1637270
3654222,0.795109,1571010,494640,493217,1186910
3654274,0.785382,1328340,437364,384173,1140170
3654302,0.823975,1330470,437851,383398,1142410
3654533,0.837448,1404850,484257,426906,1348840
3654754,0.801669,1365290,439375,417035,1090740
3654994,0.805898,1430000,480514,426137,1251630
3655007,0.834010,1394330,481067,395478,1305910
3655238,0.823660,1460800,495898,427218,1324300
3655333,0.774519,1377200,435671,429334,1003450
3655669,0.799540,1264670,421732,378311,1081340
3655995,0.826859,1325010,441936,399669,1150730
3656447,0.819914,1363310,444044,411952,1123330
3656601,0.810310,1425860,468871,410497,1237030
3656920,0.793446,1222570,399222,366040,1073720
3657053,0.798830,1500040,468882,485092,1142630
3657259,0.834674,1611200,563696,494744,1609200
3657686,0.804740,1409380,473056,404796,1277570
3657864,0.788842,1336830,433625,407815,1055350
3658700,0.795089,1321450,432514,379325,1081090
3658774,0.810035,1564450,510321,495631,1303630
3658957,0.810102,1392960,440551,408981,1045710
3659037,0.819416,1680040,577594,520309,1648230
3659444,0.803289,1400400,459724,431597,1303120
3659762,0.819759,1295020,421568,371220,1105600
3660098,0.769137,1596850,484314,496408,1114250
3660685,0.741390,1340060,430839,408329,1098620
3661911,0.831996,1303140,430521,363645,1103930
3662076,0.824588,1350110,478530,385111,1481160
3662316,0.825094,1280570,424163,359122,1072010
3662703,0.829083,1620530,544798,498772,1477700
3662891,0.787762,1361720,447456,418225,1122920
3663085,0.833104,1267510,420110,358342,1053260
3663158,0.788740,1470290,492132,440016,1261940
3663181,0.822726,1350290,440767,410047,1180060
3663993,0.764117,1465930,469586,433857,1146940
3664026,0.837201,1278470,439311,353530,1229930
3664207,0.807002,1456320,468132,424171,1166010
3664619,0.819990,1404020,497140,436800,1360840
3664717,0.803029,1491900,463178,428028,1180350
3665443,0.742771,1468300,447099,509915,1141740
3666515,0.834116,1468840,526069,432668,1493410
3666634,0.799325,1281810,451789,374569,1196470
3666775,0.821622,1414890,490929,437889,1321210
3666966,0.771065,1616860,520548,500830,1290990
3667152,0.764025,1598430,517914,501830,1269830
3667544,0.767059,1479060,455594,469033,1064140
3667591,0.753205,1251730,391392,375406,910803
3667616,0.840756,1524410,511501,418616,1392870
3667805,0.780970,1564030,484259,513679,1123040
3668213,0.799981,1451960,493950,410911,1308010
3668598,0.827602,1374970,470890,404529,1371990
3668656,0.769263,1355580,411808,472950,975979
3668977,0.814800,1285490,444073,363471,1287830
3668985,0.739348,1540700,504952,464070,1403770
3669071,0.815712,1525340,511184,476271,1425520
3669401,0.810579,1471670,475206,441396,1252950
3669424,0.841465,1418230,492586,425350,1452890
3669673,0.804700,1260010,411511,360802,1064630
3669945,0.828255,1630150,542643,517987,1532780
3670439,0.837426,1731300,587801,523794,1763910
3671048,0.754791,1324230,401068,433908,964468
3671196,0.807486,1421060,467558,438506,1195770
3671246,0.847771,1320170,479135,424398,1363930
3671914,0.769935,1442590,438730,438158,1012020
3672002,0.834712,1392730,497646,424144,1382800
3672444,0.763561,1376810,429564,422317,1018800
3672750,0.775187,1431880,494105,418257,1287520
3672773,0.795099,1667400,528253,519943,1324340
3672885,0.737378,1430900,436224,432250,1064300
3672990,0.800000,1213500,400228,376395,978159
3673211,0.732143,1587740,494247,497952,1295660
3673341,0.792454,1446030,486265,433766,1187250
3674215,0.776582,1420420,449280,446356,1126780
3674490,0.834860,1711890,599519,525035,1841070
3674741,0.818659,1309590,440064,388452,1168390
3675006,0.813327,1478900,474212,479505,1214320
3675857,0.849499,1420770,466052,406131,1186940
3675898,0.823396,1457360,465597,451077,1160000
3676493,0.812914,1304220,443437,363429,1257410
3676782,0.824670,1412440,491343,398035,1353890
3677157,0.807408,1337520,450900,397592,1153230
3677366,0.814382,1307940,428083,365091,1060950
3677371,0.841306,1278120,415593,386840,1146140
3677687,0.811525,1502830,508605,435196,1427120
3677709,0.833759,1523000,500417,466130,1433700
3677780,0.769658,1695920,534257,521561,1302200
3677920,0.782289,1345970,427057,413121,1043770
3678057,0.829836,1611340,563684,465293,1594710
3679217,0.838074,1689510,555764,532541,1561950
3679738,0.796876,1379670,453371,401555,1185420
3679939,0.827588,1291700,460579,411818,1317300
3680127,0.796294,1572910,506958,457393,1283670
3680226,0.760921,1311120,430910,403443,1115310
3680234,0.829011,1254800,438810,371969,1181140
3681036,0.799661,1437360,461317,454574,1224170
3681177,0.779345,1410820,452342,448562,1076600
3681329,0.813456,1584540,514087,473729,1293470
3681395,0.774029,1597240,500650,515814,1251150
3681465,0.792945,1510030,475388,474260,1148310
3681543,0.808063,1268280,424960,397191,1233350
3681719,0.789404,1371790,447129,405314,1186800
3682208,0.770290,1596010,528980,468660,1362940
3682511,0.816247,1754640,575507,518136,1557270
3682987,0.778148,1424200,439028,442758,1072380
3683260,0.802972,1407860,470051,412278,1253290
3683357,0.806562,1381310,443117,420471,1093180
3683600,0.831900,1263580,450387,362295,1268470
3683669,0.783245,1602950,510880,504455,1292230
3684510,0.827258,1525190,519192,441447,1459740
3684532,0.823890,1422530,480312,404398,1262320
3684599,0.831607,1201800,405574,356426,1080690
3685065,0.809773,1630360,546690,493802,1497190
3685677,0.789003,1484260,508176,435586,1353550
3685764,0.824013,1189400,382932,323666,986306
3686110,0.817459,1496630,502443,437928,1364320
3686360,0.757605,1435160,418526,465854,963947
3687186,0.764886,1216180,382015,358682,914060
3688345,0.803838,1457940,478479,443440,1319720
3688426,0.800044,1437740,451060,429610,1065070
3688682,0.779105,1503300,483641,465648,1183110
3688884,0.794312,1624850,489125,470845,1105460
3689822,0.797835,1303380,429476,381369,1178060
3690151,0.820157,1670790,582930,512384,1774600
3690518,0.786961,1576570,539648,471865,1446790
3690790,0.785880,1224060,410911,347595,1062250
3690986,0.808530,1478500,478583,440154,1198400
3691003,0.785431,1299840,430559,394656,1061490
3691232,0.809954,1670150,547618,478510,1423270
3691687,0.791563,1280440,412720,384097,1068450
3691772,0.837382,1571640,531410,438580,1443490
3692497,0.824650,1328540,476671,398024,1380210
3692560,0.793594,1582490,505813,491209,1235280
3692862,0.780732,1542220,483168,457146,1179520
3693000,0.831815,1550420,537670,463752,1459980
3693256,0.787951,1310520,430784,411739,1072450
3693807,0.821132,1330880,442284,377360,1186580
3694064,0.777768,1518310,452861,475218,974560
3694183,0.763324,1649890,569696,473727,1515250
3695279,0.789485,1195000,405721,379877,1075240
3695397,0.795148,1353560,451845,386965,1172690
3696286,0.815651,1280320,412880,386551,1030990
3696483,0.830668,1206480,440672,378075,1236530
3697044,0.792123,1439180,472842,422128,1224840
3697290,0.786889,1431070,430321,456130,960234
3697306,0.803309,1424520,438458,443906,1073060
3697368,0.777935,1626710,487199,509941,1102920
3697488,0.816973,1394580,445825,410233,1218390
3697586,0.797497,1253060,397920,372011,926410
3698172,0.711485,1599030,494752,501753,1211000
3698583,0.780068,1451300,503191,427400,1400170
3698686,0.813632,1379280,442449,399354,1029880
3698782,0.838340,1251520,434999,355919,1197340
3699418,0.809009,1367800,451890,400046,1110490
3699466,0.827176,1217470,412187,348519,1125100
3699570,0.785520,1641810,452205,564588,964644
3699628,0.779968,1442740,447786,412716,1056130
3699878,0.813273,1392780,482608,416519,1324190
3700066,0.825594,1578900,525472,492992,1477180
3701831,0.832214,1314750,458622,403117,1291120
3701847,0.806759,1533070,514520,447900,1457190
3701895,0.762118,1252390,422013,351866,1116350
3702116,0.830936,1200320,414385,366665,1212410
3702473,0.822192,1251220,409891,362194,1078760
3702652,0.791204,1442870,478301,409188,1167440
3702979,0.835227,1187990,404182,338215,1120040
3703633,0.842440,1373220,492647,389559,1439120
3704139,0.810067,1492190,488362,429974,1228360
3704278,0.842258,1245000,459621,398040,1483480
3704377,0.834545,1429700,486306,418889,1356930
3704700,0.814718,1534210,547408,508292,1619370
3704769,0.799758,1419250,468213,415099,1207230
3704921,0.804179,1250790,408297,372168,1040470
3705470,0.839008,1338090,435941,394388,1047570
3705502,0.759374,1151070,366821,356168,914546
3707627,0.799383,1283680,432139,371907,1147570
3707666,0.782119,1266390,400440,387078,909873
3708137,0.836076,1442120,501785,411176,1412850
3708304,0.802841,1567250,520779,453242,1463690
3708697,0.821555,1466550,499766,421702,1424390
3709664,0.761979,1373880,466364,401213,1262190
3709901,0.814243,1462100,462611,425013,1110860
3710653,0.841660,1245520,434886,387760,1166690
3710692,0.813250,1265090,434055,350700,1167070
3711152,0.739601,1198040,383711,351158,914380
3711467,0.789422,1487680,487171,437511,1253090
3711478,0.807804,1499840,513281,461819,1443370
3711698,0.791050,1352260,420118,421053,936722
3711768,0.832368,1388860,454699,415159,1203030
3712941,0.845764,1284970,462687,367672,1331710
3713259,0.827566,1356170,465244,395545,1251420
3713303,0.838503,1271570,446005,381218,1272650
3713355,0.826720,1529730,541326,482944,1554490
3713475,0.806933,1690740,579543,518515,1669500
3713525,0.821944,1420160,476694,431195,1295120
3713864,0.756458,1502800,504780,444259,1350970
3714083,0.753981,1454060,463142,448740,1189430
3715089,0.817713,1342270,428257,394667,1104150
3715182,0.830113,1658310,571777,483235,1659440
3715577,0.756168,1195760,379229,357353,931763
3715624,0.735245,1201200,388427,351345,1007370
3715717,0.814611,1616370,533369,484472,1447500
3716713,0.817382,1291560,400495,369769,946737
3716904,0.779160,1281430,409824,407104,974722
3717461,0.767349,1424080,456992,441183,1219610
3717542,0.774583,1368240,442588,430306,1071530
3717578,0.820516,1218830,417782,348546,1150790
3717664,0.829138,1110420,410373,365307,1255800
3718045,0.831884,1304150,446417,376244,1248550
3718939,0.848452,1258010,438030,379351,1288380
3719361,0.800741,1449250,466594,418206,1172310
3719641,0.826762,1324980,443631,408366,1131250
3720681,0.763617,1514530,496244,441177,1232950
3720778,0.828968,1470670,495780,444786,1275410
3721305,0.782740,1435740,463539,439246,1164810
3721371,0.812796,1332580,442685,399901,1146590
3721384,0.784653,1558100,473133,467141,1070330
3722538,0.821885,1401230,458544,403440,1184480
3723395,0.797705,1572800,523425,467714,1393560
3723848,0.833182,1256590,443656,367993,1265330
3723966,0.813986,1195090,423706,393016,1203040
3724708,0.821905,1533460,500934,510007,1285600
3724868,0.810847,1387390,452089,403879,1197710
3725029,0.826465,1668370,535082,507050,1359460
3725296,0.825535,1226770,419072,365728,1165330
3725478,0.808264,1223560,419987,350724,1154470
3726068,0.847912,1448950,487784,430593,1307110
3726286,0.832042,1299430,448842,383656,1208930
3726380,0.821444,1491940,543024,447834,1707490
3726567,0.832363,1127290,370798,309012,1002110
3727323,0.803756,1337330,433761,416647,1086910
3727479,0.806487,1367740,494503,395507,1382960
3729302,0.755390,1359380,449644,395382,1176180
3729466,0.833789,1731700,567768,512097,1437530
3729484,0.820334,1450180,487477,418059,1336430
3729492,0.797546,1269140,416337,366510,1030010
3729656,0.805378,1331810,416771,411297,1037940
3729761,0.830170,1369560,471581,416037,1357440
3729842,0.798135,1506110,494887,450274,1243270
3730185,0.808009,1602360,548027,508536,1537230
3730596,0.818311,1547630,524459,462434,1512780
3730854,0.834743,1375540,473868,415119,1316810
3731878,0.770057,1255740,379731,401484,877427
3732723,0.779353,1531070,499605,459295,1233940
3733462,0.766697,1405690,429230,436002,1059060
3733559,0.798878,1617250,553754,451491,1546520
3734250,0.832777,1300380,432021,373989,1159430
3734534,0.808826,1476690,506163,429910,1426840
3734804,0.786097,1376500,433046,415096,1054790
3734938,0.792579,1496130,520329,421818,1385300
3735156,0.787171,1529350,519355,455391,1392700
3735507,0.812541,1437800,470702,445037,1265390
3736814,0.835193,1401980,442448,392478,1062070
3736850,0.815273,1178600,393470,351996,1049560
3737468,0.841762,1404670,508757,420245,1490350
3737669,0.772520,1565880,498655,495977,1262860
3738002,0.840527,1249500,432846,369064,1235410
3738110,0.790036,1406560,449478,435966,1089340
3738265,0.815422,1524490,512515,436690,1331900
3738926,0.817420,1197160,387738,367323,961720
3739017,0.763467,1626870,531024,484411,1372030
3739289,0.817833,1658850,544485,534305,1471690
3739595,0.766972,1378960,459151,424354,1163600
3740397,0.802751,1284220,419652,368308,1056290
3740489,0.778476,1340900,454485,393547,1119100
3740827,0.805404,1468590,487119,396929,1202610
3740948,0.802045,1614600,520376,487802,1309610
3741085,0.824915,1420240,484572,400046,1332810
3741410,0.838495,1672510,575056,503016,1593520
3741578,0.826019,1327260,439346,363281,1164120
3742081,0.818926,1248100,412466,371435,1075290
3742217,0.818801,1523320,494229,465609,1358340
3742308,0.803845,1411240,474510,413676,1206940
3742498,0.833478,1421220,484856,423468,1261320
3742810,0.822338,1576730,532081,469309,1469090
3743082,0.775230,1555100,482107,477633,1125840
3743253,0.790597,1400020,452268,427862,1184340
3743310,0.820830,1405420,483534,430542,1351930
3743623,0.793627,1420110,439122,423707,1067320
3744222,0.774218,1457840,472266,434704,1142910
3744258,0.762285,1714270,549794,570295,1438300
3744337,0.784804,1508130,488533,458456,1271320
3744484,0.830510,1403180,471242,404623,1275010
3744748,0.815595,1661220,573703,490031,1652320
3745099,0.810330,1642610,537576,473443,1432240
3745224,0.818259,1393490,467495,406554,1265040
3745316,0.821791,1387860,450972,409543,1163900
3745459,0.828729,1211440,395315,355072,1031900
3745674,0.812727,1387600,467801,404553,1221290
3745856,0.844877,1224500,441503,376074,1271530
3745863,0.805309,1319750,426761,384416,1023770
3746003,0.816144,1297840,447609,372884,1235750
3746067,0.777584,1633140,507048,491283,1255500
3746078,0.772785,1498030,491363,478808,1241830
3746495,0.823366,1471860,515542,421626,1504090
3746506,0.841606,1215210,404782,362701,1059830
3747128,0.824487,1291660,439661,397850,1284450
3747389,0.766185,1393320,433451,448023,1134680
3747532,0.771270,1283580,408303,381930,1003310
3747782,0.807571,1312300,438409,383117,1161420
3747922,0.834288,1529770,525584,470203,1489110
3747945,0.812487,1379540,486314,417924,1379530
3748044,0.795670,1385430,450788,401234,1166270
3748496,0.832704,1539210,533516,456693,1509690
3748508,0.781339,1304280,404479,408285,1008440
3748625,0.825345,1435010,487443,427675,1249460
3748654,0.825702,1553170,505315,449520,1426480
3748797,0.823785,1310940,456867,366335,1356550
3749064,0.824616,1381070,446639,395043,1231940
3749282,0.821344,1221200,419608,348412,1168170
3749463,0.828924,1356390,476631,409498,1355300
3749731,0.812219,1346690,446832,375377,1178350
3749841,0.773324,1567520,502334,480964,1238810
3750057,0.826770,1436400,493924,415549,1400470
3750082,0.768717,1460400,463699,471966,1138000
3750873,0.783375,1648670,557330,464852,1417890
3750928,0.832507,1553850,553207,471989,1595600
3750935,0.799098,1452650,467326,433240,1143370
3751110,0.807207,1740830,553989,492739,1407250
3751161,0.773472,1341180,438781,408964,1080930
3752083,0.762821,1390920,416582,428584,903001
3752962,0.830184,1301880,427927,372943,1086820
3753100,0.822159,1464710,480149,477557,1259950
3753688,0.743185,1481540,412651,481360,867287
3754165,0.830985,1391950,469425,436938,1282980
3754283,0.808132,1428370,463549,434362,1166020
3754429,0.799970,1380370,449682,409946,1077840
3754660,0.809857,1483760,466985,433787,1135330
3754822,0.774188,1322570,412695,411972,955251
3754897,0.797233,1627560,549762,484577,1499930
3754920,0.849544,1269520,433562,371386,1204740
3755009,0.784701,1578260,525127,441246,1296320
3755402,0.828298,1483970,521172,455415,1412400
3755547,0.811850,1439720,489299,419325,1302000
3756123,0.796233,1206420,371811,371647,835311
3756130,0.822854,1453170,501881,412035,1389320
3756263,0.820814,1372490,476984,465209,1316710
3756515,0.840810,1607990,583321,488823,1777810
3757146,0.822199,1744070,577875,550304,1567270
3757251,0.844358,1277810,424462,381355,1125180
3757336,0.824020,1314030,429098,369723,1143320
3757910,0.803854,1332310,427292,383255,1086580
3758364,0.832510,1335500,458087,409524,1272780
3758388,0.823675,1507660,524993,484557,1451130
3758492,0.769051,1452000,447953,480949,1055900
3758644,0.825941,1498840,487684,444739,1345260
3758725,0.802471,1390560,446090,394019,1162250
3758867,0.827763,1350830,467953,398914,1301730
3758930,0.794703,1457010,460775,439801,1134920
3759277,0.779344,1811910,587029,557881,1552220
3759401,0.764285,1405020,447274,436378,1080310
3759576,0.793566,1307680,421273,414661,1127870
3760158,0.811146,1452970,493456,433206,1314440
3760454,0.826140,1627180,508177,471976,1194820
3760476,0.829457,1381150,446329,417419,1162560
3760833,0.765595,1462710,474056,447776,1099580
3761172,0.784676,1229530,381020,362732,864176
3761191,0.825978,1379410,437221,405074,1010890
3761223,0.825704,1284860,402031,363651,1026110
3761631,0.825233,1371820,451783,401732,1209230
3762118,0.764483,1535760,483702,451299,1164330
3762226,0.768703,1329740,420252,395678,976739
3762860,0.762070,1482340,463145,472896,1112370
3763176,0.813729,1662590,531186,478175,1309220
3763265,0.794016,1313110,404831,412028,958960
3763270,0.800741,1582410,499695,489420,1213160
3763618,0.783144,1397210,444910,418417,1043640
3763926,0.820666,1462560,534403,454087,1632280
3764482,0.814608,1315780,450214,408962,1240980
3765093,0.836036,1526100,532357,455855,1524490
3765245,0.818799,1355720,463295,407205,1217540
3766007,0.774739,1328620,415507,406801,954267
3766592,0.763481,1537250,497483,447125,1224210
3766622,0.776182,1298710,429236,406653,1060750
3767271,0.840899,1595680,540272,474768,1497950
3767361,0.806911,1351530,461323,401110,1241860
3767445,0.793473,1580680,536245,491667,1458200
3768541,0.825814,1474280,506860,436844,1378220
3768646,0.809547,1441160,515670,402720,1564090
3768979,0.798297,1450560,490968,434494,1328650
3769029,0.789863,1594910,539225,494435,1499420
3769528,0.822484,1339760,446283,404471,1211980
3769649,0.549393,1595160,514664,555798,2075200
3769853,0.757787,1323430,405577,403273,935702
3769983,0.816675,1305380,431914,387979,1070860
3770055,0.831189,1245720,410461,348626,1095780
3770353,0.796875,1382280,443478,420763,1068260
3770800,0.835033,1462720,489264,429700,1309830
3772084,0.775301,1501980,481961,476217,1210740
3772733,0.828873,1185440,405821,340349,1116610
3773019,0.797710,1432660,441633,427075,1032590
3773440,0.811706,1429770,498499,419628,1327860
3773799,0.758565,1688240,519862,519615,1276150
3774189,0.786080,1621430,539174,482823,1335120
3774218,0.795165,1327310,444976,382127,1179000
3774538,0.787336,1444710,459750,422650,1166260
3774779,0.755743,1338780,424231,398991,1034640
3774886,0.811952,1784930,580168,543462,1527960
3774972,0.825568,1455560,460976,428891,1198720
3775176,0.771729,1426080,480025,408544,1235240
3775265,0.829054,1566420,545207,485744,1527810
3775324,0.777743,1391280,444832,421098,1099560
3775393,0.792352,1300300,426472,371670,1118980
3775417,0.764998,1381620,424228,414587,1011220
3775762,0.804726,1625690,510313,514606,1260930
3775786,0.804746,1415150,482547,415620,1334420
3776411,0.769212,1806100,576207,550897,1512520
3776455,0.798625,1526040,516372,455233,1483420
3776892,0.818075,1721550,570035,551318,1533780
3777404,0.834285,1633470,551062,464877,1472960
3777457,0.812030,1658250,553932,473973,1498610
3777465,0.835588,1333410,467145,391487,1348140
3777825,0.807241,1312660,431307,390438,1100980
3777832,0.767159,1273080,406783,380669,1010000
3778344,0.778946,1338310,425976,389177,1001630
3778857,0.747737,1545990,496378,487020,1337610
3779681,0.772799,1346810,447845,387528,1107490
3779891,0.755971,1330080,424530,403948,1006620
3779950,0.822722,1584710,520910,485898,1360280
3780440,0.813212,1362620,446708,382797,1141930
3780783,0.811338,1520070,511795,465995,1355100
3781143,0.816125,1308230,424054,370240,1057390
3781275,0.801812,1677200,552654,529851,1414780
3781406,0.755315,1225370,382828,383492,936735
3781539,0.803630,1458710,466455,454549,1131160
3781828,0.828790,1310240,477033,419703,1390490
3782233,0.807245,1516760,523582,422185,1486690
3782257,0.798730,1643010,561468,476230,1540110
3782301,0.800156,1721220,569432,545194,1467370
3782786,0.847174,1329830,444000,392576,1257340
3783017,0.815647,1040090,339403,320064,872190
3783171,0.833565,1595610,531017,506254,1471650
3783226,0.829771,1379140,473109,424751,1315960
3784345,0.799923,1339600,432970,411096,1138450
3784397,0.837289,1551530,550194,457865,1709380
3784544,0.813430,1243280,400058,377121,1047700
3784657,0.794422,1541040,518515,445678,1345750
3784682,0.831193,1238820,406944,348191,1062950
3784805,0.815112,1342500,447423,387500,1221880
3784827,0.766372,1603570,519328,507811,1327140
3785542,0.811540,1375020,451247,390321,1212780
3785679,0.829631,1508950,532552,441539,1560040
3785849,0.813295,1593440,531340,467084,1374320
3787693,0.797553,1348080,431451,401674,1039990
3787735,0.789260,1271840,414809,353953,1009100
3787920,0.820945,1409060,475740,396510,1260040
3788361,0.809730,1613110,541362,466324,1389270
3788546,0.832802,1481370,525724,441385,1481820
3789217,0.817888,1421110,460849,434128,1190420
3789386,0.771482,1524360,476864,462760,1132660
3789579,0.819651,1302560,452941,417054,1212630
3789626,0.757961,1490130,464932,462960,1107360
3789793,0.831608,1439620,488281,427605,1375440
3790368,0.837235,1210040,430087,358570,1218800
3790586,0.839702,1445140,498293,429430,1400470
3790607,0.793837,1728850,577488,518730,1618400
3790610,0.829301,1508470,499751,498998,1300660
3790745,0.793232,1397000,441169,418382,1063210
3791185,0.834671,1660170,578238,555339,1695230
3791482,0.784143,1282630,412340,378580,996216
3791752,0.781101,1499130,470576,469176,1168090
3791939,0.763721,1405220,445680,429531,1075390
3791966,0.834473,1216760,414729,380790,1090970
3792578,0.829700,1407500,492133,427961,1446100
3793321,0.762550,1564510,497248,498802,1136280
3793835,0.835074,1444860,490061,473338,1231820
3794277,0.795639,1358630,431618,425219,1036490
3794294,0.837562,1344850,488742,398816,1402090
3795218,0.748807,1360880,399476,447648,952404
3795956,0.828433,1278520,442597,373734,1168940
3796319,0.820912,1551550,540247,474053,1591530
3796375,0.825433,1413250,445553,434758,1159240
3796692,0.811602,1252650,411806,378822,1089730
3796859,0.829498,1492430,511168,445264,1431840
3796903,0.821020,1303770,432917,384019,1092460
3797484,0.789768,1588170,492670,475750,1153450
3797691,0.810143,1419220,462315,409184,1115220
3797889,0.805760,1208660,412683,349374,1064370
3797890,0.841641,1593190,555530,474928,1582250
3797912,0.815580,1452060,505869,463299,1349040
3798467,0.816360,1344750,445152,373912,1163020
3798730,0.801621,1498430,480786,457218,1256990
3798884,0.833735,1449340,537043,424532,1670780
3799149,0.778141,1714310,545401,542322,1383600
3799198,0.746021,1360110,434861,397644,1035690
3799318,0.779011,1504990,485538,456795,1212190
3799638,0.784359,1551690,500355,462685,1279390
3799869,0.813078,1505820,516172,444654,1457250
3800635,0.799009,1538600,493407,450907,1180280
3800912,0.846396,1247010,456127,384704,1399100
3801584,0.814979,1322790,433487,383607,1056410
3801828,0.782088,1373570,449409,410441,1139630
3802823,0.803617,1405860,445769,424861,1101620
3802830,0.795201,1278840,435644,369822,1171540
3802978,0.802799,1492360,495020,442417,1348090
3803211,0.820512,1219170,429418,358878,1239060
3803488,0.831205,1563280,546378,475857,1516650
3803573,0.817074,1544350,528532,468104,1435120
3804220,0.834140,1545400,526697,470370,1433210
3804706,0.815556,1406620,478592,406620,1295130
3805425,0.823328,1067540,366715,341553,1008220
3805578,0.803796,1436490,469535,428155,1297710
3805792,0.788726,1469110,476439,418733,1248600
3806716,0.807922,1770880,582649,539995,1565640
3806820,0.796067,1346990,440295,388257,1077580
3807116,0.780351,1588990,520020,475641,1363210
3807366,0.814050,1298220,415151,382445,1064180
3808205,0.813569,1712400,592686,542798,1666030
3808271,0.778278,1308460,389666,397458,848507
3808332,0.779922,1426400,449642,454903,1098500
